video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"WKUsNGmWZ8M","🤩 Prachtige goals van SANTIAGO GIMENEZ en IGOR PAIXÃO! 🇲🇽🤝🇧🇷 | Samenvatting Feyenoord - Benfica","2023-07-30T16:30:13Z","UCXnPiEv1DoUCDAqDUXT9shQ","ESPN NL","17","23.02.08","ESPN|ESPN Nederland|Voetbal|Eredivisie|Keuken Kampioen Divisie|Conference League|Europa League|KNVB Beker|Ajax|Feyenoord|PSV|ESPN NL|ESPNNL|Highlights Eredivisie|Eredivisie Samenvattingen|Samenvattingen ESPN|Samenvattingen ESPNNL|Samenvattingen ESPN NL|feyenoord|feyenoord samenvatting|feyenoord benfica|benfica|feyenoord orkun kokcu|santiago gimenez|igor paixao|feyenoord gimenez|santiago gimenez goal|igor paixao goal","172800","1893","0","232","https://i.ytimg.com/vi/WKUsNGmWZ8M/default.jpg","False","False","Samenvatting van het oefenduel tussen Feyenoord en Benfica, gespeeld op zondag 30 juli. Abonneer je hier: https://bit.ly/ESPNSubscribe—Meer zien van ESPN Nederland: Website: https://www.espn.nl/Instagram: http://www.instagram.com/espnnlFacebook: http://www.facebook.com/espnnlTwitter: http://www.twitter.com/espnnlTikTok: https://www.tiktok.com/@espnnl–Nog meer zien van ons YouTube-kanaal? Bekijk de volgende afspeellijsten:Eredivisie 2023/2024 | ESPN NLhttps://youtube.com/playlist?list=PL_5dsSfLn2v-hu4YXEo-EUDPj7In6s-InVoor alle content over het nieuwe Eredivisie-seizoen 2023/2024 ben je bij deze afspeellijst op het goede adres. Denk aan de wedstrijden van Ajax onder de nieuwe trainer Maurice Steijn, PSV met smaakmaker Xavi Simons in de gelederen en alles over landskampioen Feyenoord. Dit seizoen zijn Almere City, Heracles Almelo en PEC Zwolle nieuw in de hoogste Nederlandse voetbalcompetitie, dus ook hen zullen we veelvuldig in de gaten gaan houden. In deze playlist kijk je straks alle samenvattingen, highlights en unieke momenten van Eredivisie-clubs uit het Eredivisie-seizoen 2023/'24. Niets missen van het nieuwe seizoen? Klik dan snel op de afspeellijst!Shorts | ESPN NLhttps://youtube.com/playlist?list=PL_5dsSfLn2v9KlbM5K6chTf3pc5NMMxPYVoor korte goals, mooie acties, interviews, grappige momenten en meer moet je bij onze Shorts-afspeellijst zijn!Voetbalpraat | ESPN NLhttps://youtube.com/playlist?list=PL_5dsSfLn2v8_6bfQPNdG_J98kXM3q7-bOok in 2023 is jouw favoriete voetbalpraatprogramma elke week te bekijken én te beluisteren als podcast. Hoor alle ins en outs, analyses en meningen van onze experts over de Eredivisie, Keuken Kampioen Divisie, KNVB Beker en meer in Voetbalpraat.–Welkom op het YouTube-kanaal van ESPN Nederland. ESPN is hét sportkanaal van Nederland en de plek waar je alles over voetbal vindt. Van Eredivisie-voetbal met Ajax, PSV en Feyenoord tot Europa League-voetbal, Conference League-voetbal en het meest actuele (transfer)nieuws, zoals de transfers van Benjamin Tahirovic, Ramiz Zerrouki en Ruben van Bommel. Ook alles over de Keuken Kampioen Divisie vind je op ons YouTube-kanaal. Tijdens elke Eredivisie-speelronde vind je op ons kanaal samenvattingen die we binnen dertig minuten na het laatste fluitsignaal hebben geupload. Daarnaast vind je meerdere video’s per week met onder andere samenvattingen van Eredivisie en KKD wedstrijden, interviews met de beste voetbalspelers en de mooiste goals en grappigste fragmenten. Ons doel? Het beste en leukste voetbalkanaal van Nederland zijn. Lijkt dit je wat? Abonneer snel op het ESPN kanaal!–Feyenoord heeft de oefencampagne goed afgesloten met een 2-1 overwinning op Benfica. De laatste wedstrijd van de voorbereiding stond in het teken van de terugkeer van oud-aanvoerder Orkun Kökcü, die de Nederlandse kampioen deze zomer achterliet voor de kampioen van Portugal. De Feyenoord-treffers werden gemaakt door Santiago Gimenez en Igor Paixão.–#ESPN #ESPNNL #Feyenoord"
"-VMWNFxkN8s","NUEVOS TIKTOK‼️MINISERIE LLENA DE SORPRESAS PT2😳😍/Leidys Sotolongo","2023-07-29T17:01:10Z","UC8-balkYMnelVJZ1zJeqgRg","Leidys Sotolongo Oficial","22","23.02.08","[none]","1159898","34762","0","2945","https://i.ytimg.com/vi/-VMWNFxkN8s/default.jpg","False","False","✨HODAAA✨Esta es la 2da parte de mi nueva miniserie El inversionista espero les guste, comenta y dale like a este video si te gustaría una tercera parte y suscríbete para más contenido.LOS AMO VIKINGOS❤️ #victoriasotolongo #leidys #sotolongo @leidys_sotolongo"
"XRkBBPM9hAU","La Historia de FNAF Security Breach Ruin (PARTE 1) - Pepe el Mago","2023-07-29T18:18:50Z","UCqBAbqbx4q7G5upsptccdPA","Pepe El Mago","20","23.02.08","La Historia de FNAF Security Breach Ruin|PARTE 1|Pepe el Mago|Security Breach Ruin|Five Nights at Freddys Security Breach Ruin|FNAF Ruin|Historia FNAF|Historia FNAF Ruin|Historia Ruin Five Nights at Freddys|FNAF Ruin Español|Historia Videojuegos|Juegos|Los Videojuegos|Pepe el Mago Historia Videojuegos|Pepe el Mago Historia FNAF","403434","16764","0","604","https://i.ytimg.com/vi/XRkBBPM9hAU/default.jpg","False","False","Descubre La Historia de FNAF Security Breach Ruin a mi lado !!MAS HISTORIAS DE VIDEOJUEGOS: https://www.youtube.com/watch?v=xUQ6uyhNUoc&list=PLHySkP5mjsQS9tKVjfviKv0owCn0E4e7MDIRECTOS en TWITCH TODOS LOS DIAS!: https://www.twitch.tv/pepe_el_magotv¡No te olvides de suscribirte al canal para no perderte ningún video! http://goo.gl/0u862wÚnete a nuestro Discord: https://discord.gg/fJyecjYTwitter: https://twitter.com/pepe_el_magoInstagram: https://www.instagram.com/pepeelmago1/Contacto: contactopepeelmago@gmail.com¡No soy dueño de NADA que tenga derechos de autor en este vídeo! ¡Por favor apoyemos a los autores originales!Carátulas por Chester Green: https://www.instagram.com/the_chester_green/Videos/Gameplays Usados: https://www.youtube.com/watch?v=B9npC6YqedIhttps://www.youtube.com/watch?v=whs66b4OsRQhttps://www.youtube.com/watch?v=jcCME5NugVkhttps://youtu.be/XOJKhpmrX2chttps://www.youtube.com/watch?v=Xydi_qwhi_0https://www.youtube.com/watch?v=L1O1-HR7-Qshttps://www.youtube.com/watch?v=yPYenK23MDs&t=62shttps://www.youtube.com/watch?v=8c4xxUEQN6Yhttps://www.youtube.com/watch?v=G3i2PmCN204https://www.youtube.com/watch?v=uMFUlFiCTbEhttps://www.youtube.com/watch?v=9DSHO3QDRDshttps://www.youtube.com/watch?v=XlKzinD4lYcF"
"zqXHG6oqaII","COSA SERIA- EP. 10 FINAL DE TEMPORADA- Franco Escamilla","2023-07-28T19:46:34Z","UCE6YpPcF6b2lO7QCA49HbhQ","Daniel Sosa","24","23.02.08","[none]","1006003","59353","0","1312","https://i.ytimg.com/vi/zqXHG6oqaII/default.jpg","False","False","En el último capítulo e la temporada tres, tenemos al erudito @francoescamilla quien nos deleitará con su sabiduría para llegar a conclusiones inimaginables. Disfrútenlo 🥂Este 5 de septiembre estaré en el Auditorio Nacional, compra tus boletos en este link 🎟: https://www.ticketmaster.com.mx/event...Instagram: @danielsosafadoFacebook: Daniel Sosa Stand UpTwitter: @danielsosafado TikTok: @danielsosafado"
"Vx1vvgk88qQ","Resumen y goles | Cruz Azul 1(5)-(4)1 Atlanta Utd | Leagues Cup 2023 | TUDN","2023-07-30T01:43:56Z","UCTIyEyDNHPrwVFPhpi5dm0A","TUDN México","17","23.02.08","Televisa|Univision|TUDN|Televisa deportes|TUDN México|TUDN USA|Deportes|soccer|Futbol mexicano|futbol mls|liga mx vs mls|cruz azul vs atlanta resumen|cruz azul leagues cup|tuca ferretti cruz azul|penales cruz azul vs atlanta|gol ditta cruz azul","476813","4680","0","387","https://i.ytimg.com/vi/Vx1vvgk88qQ/default.jpg","False","False","La máquina avanza a los 16vos con una tanda de penales cardíaca ante Atlanta Utd.Síguenos en nuestras redes sociales:https://www.facebook.com//tudnmex/https://www.instagram.com/tudnmex/https://twitter.com/TUDNMEXSitio Web: https://www.tudn.mx/TUDN México te ofrece la cobertura más completa del mundo deportivo con lo mejor del fútbol mexicano, eventos internacionales, las grandes personalidades del deporte y mucho más."
"ADqrFoYtYyM","Agujeros de Guion: GUERRA MUNDIAL Z - World War Z (Errores, review, reseña, análisis y resumen)","2023-07-29T16:44:00Z","UCffvdhj3nA0s2uN3NoWDQFA","Agujeros de Guion","1","23.02.08","Agujeros de Guion|Hoyos de trama|hoyos argumentales|huecos argumentales|Plot Holes|Movie Plot Holes|Agujeros en la Trama|hoyos en la trama|huecos en la trama|agujeros de guion guerra mundial z|world war z plot holes|agujeros de guion world war z|errores de guerra mundial z|review guerra mundial z|reseña guerra mundial z|peliculas de zombis|mejores peliculas de zombis|peores peliculas de zombis|guerra mundial z fracaso|fallos guerra mundial z","432218","32920","0","1827","https://i.ytimg.com/vi/ADqrFoYtYyM/default.jpg","False","False","🚀➤Patreon → https://bit.ly/2E3zmkS🏛➤Canal de Historia → https://bit.ly/2OTAcE0🐥➤Twitter → https://bit.ly/2YpvuCh🖼➤Instagram → https://bit.ly/2JfEXIT📮➤Facebook → https://bit.ly/2JBaMeK🔏➤Mi Blog → https://bit.ly/2HgsRvI🔵 📕 🎥 Agujeros de Guion: EL LIBRO. 🎥 📕 🔵Ya a la venta en Amazon ➤ https://cutt.ly/Qnpcxe 💥💥💥💥 *LISTAS DE REPRODUCCIÓN DE AGUJEROS DE GUION* 💥💥💥💥🛸 1) Ciencia-Ficción ➤ https://bit.ly/2PZIoIA🏋️‍♂️ 2) Superhéroes ➤ https://bit.ly/3uJiZ4U🔫 3) Acción ➤ https://cutt.ly/8bU5alV🏕 4) Aventura ➤ https://cutt.ly/UbU5vx3🧟 5) Terror ➤ https://cutt.ly/ZbU5ntI🚓 6) Suspense y Thriller ➤ https://cutt.ly/jbU5ESZ🔮 7) Cine Cutre ➤ https://cutt.ly/kbU5mSg👾 8) VIDEOJUEGOS ➤ https://cutt.ly/mbU5Wei🎥 9) MIS CORTOMETRAJES ➤ https://cutt.ly/obU5RGX📃 10) Tutoriales sobre Guion ➤ https://bit.ly/2SBVOLX📚 11) MIS LIBROS ➤ https://amzn.to/3xXisi0Agujeros de Guion es un canal de humor dedicado a analizar las películas desde un punto de vista realista. En él comento todos los fallos argumentales, Agujeros en la Trama, hoyos de guion, errores, fallos, deus ex machina, clichés del cine... y cualquier cosa que se me ponga por delante y me deje con una sensación extraña. Además en muchos casos te hago un resumen de la película para que, en caso de que sea muy mala, no tengas que verla. Si mis análisis de películas no te sacan una sonrisa... yo ya no sé."
"0p2XGos2qTc","🚨¡Se ACABÓ! DEMBELÉ DICE SÍ al PSG y PRONTO SERÁ OFICIAL - DECEPCIÓN y ENFADO en el BARÇA","2023-07-31T00:13:53Z","UCyXVhjDp_LwGJMIWFNAHnbA","Mancuer","17","23.02.08","Barça|barcelona|noticias barça|dembele|ousmane dembele|dembele psg|psg|psg barça|dembele barça|ultima hora dembele|mancuer|barça news|fcbarcelona","170987","10397","0","2813","https://i.ytimg.com/vi/0p2XGos2qTc/default.jpg","False","False","MIS REDES SOCIALES: -Facebook: https://www.facebook.com/Mancuer91/ -Twitter: https://twitter.com/Mancuer91 -Instagram: https://www.instagram.com/mancuer91/"
"bkYr2-Bdlh8","Germany vs. Colombia Full Highlights - FIFA Women’s World Cup, 2023","2023-07-30T12:02:41Z","UC--i2rV5NCxiEIPefr3l-zQ","TSN","24","23.02.08","[none]","940061","10524","0","1314","https://i.ytimg.com/vi/bkYr2-Bdlh8/default.jpg","False","False",""
"fYd-g23kN84","¡Sobreviví 100 DÍAS como un ENDERMAN DE FUEGO en Minecraft!","2023-07-29T15:00:34Z","UCz1bbUNtuEjBlhxy-vUXpaA","MaxCraft Español","22","23.02.08","[none]","860194","12301","0","170","https://i.ytimg.com/vi/fYd-g23kN84/default.jpg","False","False","¡SOBREVIVÍ 100 DÍAS como un ENDERMAN DE FUEGO en Minecraft Pesado! ¡Ahora, voy a explorar el OVERWORLD como nunca antes!  Doblaje realizado por JMS AUDIOVISUALhttps://www.instagram.com/jemusu_audiovisual/ Dirección de doblaje: James Arias Traducción/Adaptación: Gabriel Ortega CAST DE VOCES  MAX: JAMES ARIASMADRE / ENDER BEE / MADRE BOOFLO: MITZY ARENASWATER SHULKER OVERLORD / TREY: ANDERSON RUIZEMBER / ENDERMAPTERA /BEBÉ BOOFLO: AYMARA MIRALLESEUGENE / WATCHER: CLAUDIO VALENZUELAAIRSHIP CAPTAIN / PEARL GUARDIAN / PAPÁ BOOFLO: MARTÍN MÉNDEZVOCES ADICIONALESALBERTO JUAREZERIC NIÑO► ¡SUSCRÍBETE al Canal! -https://www.youtube.com/channel/UCz1bbUNtuEjBlhxy-vUXpaA?sub_confirmation=1¡No olvides dar me gusta, comentar, suscribirte y compartir para mostrar tu apoyo a este canal!Clasificación sugerida: TV-PGEste video contiene material no apto para audiencias más jóvenes."
"cHdzcPPXWi0","Encuentran restos no humanos ¿QUÉ DICE LA CIENCIA? #dateunvlog","2023-07-28T16:29:10Z","UCQX_MZRCaluNKxkywkLEgfA","Date un Vlog","28","23.02.08","date un vlog|date un vlog youtube|hola hijos de newton|estudia mucho|papisantaolalla|vuelve date un vlog|ciencia|divulgacion|fisica|universo|curiosidades|javier|santaolalla|javier santaolalla|dateunvlog|date un short|dateunshort|Date|Un|Vlog|date|un|vlog|Santaolalla|física|relatividad|david|grusch|ufo|ovni|no humano|restos|no|humano|humanos|no humanos|alienigenas|opinion|extraterrestres|usa|eeuu|estados|unidos|estados unidos","2478143","159400","0","8868","https://i.ytimg.com/vi/cHdzcPPXWi0/default.jpg","False","False","#EEUU #ovnis #davidgrusch Encuentran restos no humanos ¿QUÉ DICE LA CIENCIA? Edición: @ikefuti -----------------------🌌 La aventura del conocimiento:https://amautas.com/🤳TikTok:https://www.tiktok.com/@jasantaolalla📸 Instagram:https://www.instagram.com/jasantaolalla⚡ Date Un Voltio:https://www.youtube.com/channel/UCns-8DssCBba7M4nu7wk7Aw🥳 Date Un Short:https://www.youtube.com/channel/UCy0wRL70l-nAOvQHmO8i7ZQ📚 Date Un Libro:https://bit.ly/dateunlibro"
"BVdngsy95mY","Myke Towers - Lala (Video Oficial)","2023-07-28T00:00:10Z","UCLk8IJ1TwI7Xl7UUfAD8xPQ","Myke Towers","10","23.02.08","myke towers|otro|young kingz|New Video|Nuevo Video|myke towers lala|lala|myke lala|Myke towers Lala video oficial","9732183","251223","0","6674","https://i.ytimg.com/vi/BVdngsy95mY/default.jpg","False","False","Myke Towers - Lala (Video Oficial).#MykeTowers #Lala #VideoOficialEscucha o descarga: Sígueme en mis redes: Instagram: https://www.instagram.com/myketowers/Facebook: https://www.facebook.com/myketowersofficial/Twitter: https://twitter.com/myketowerspr"
"fMAM0sepy6s","Aranza robó el collar de Pablo y hubo una sorpresa en Survivor México | Survivor México 2023","2023-07-29T04:35:39Z","UCn2ZEUBamBe8DrX4GfafYUw","Survivor México","24","23.02.08","survivor mexico|survivor 2023|survivor|reality survivor|tv zteca|azteca uno|programas de tv azteca|temporada 3 survivor mexico|survivor mx|participantes de survivor mexico|survivor mexico 2023|videos survivor mexico|survivor mexico videos|carlos warrior|warrior conductor survivor|carlos guerrero warrior|nueva temporada survivor mexico 2023|sobrevivientes survivor mexico|elegidos survivor mexico","213498","2121","0","1879","https://i.ytimg.com/vi/fMAM0sepy6s/default.jpg","False","False","En el Concejo Tribal de Survivor México, Pablo reveló que alguien robó un papiro muy especial para él y finalmente Aranza utilizó su poder para robar su collar mientras Duggan entregó inmunidad a Gary, Pablo utilizó el papiro de bloqueo.Suscríbete a nuestro canal: https://www.youtube.com/SurvivorMéxicoOficial?sub_confirmation=1 #SurvivorMéxico2023 #SurvivorMx #SurvivorMéxicoEl reality de supervivencia más emocionante está de regreso y nos mantendrá al filo del asiento. Acompaña a Carlos 'Warrior' en la nueva temporada de Survivor México 2023."
"U1cT8L-_6fs","¿POR QUE ME FUI de los #CoMPaS?| Draw My Life FlexVega","2023-07-29T00:11:46Z","UCzzJ6gx-RPibuPbTCyHy51w","FlexVega","20","23.02.08","flex|flexvega|silvio|silviogamer","1281638","162847","0","6104","https://i.ytimg.com/vi/U1cT8L-_6fs/default.jpg","False","False","graciaaaaaaaaaas por ver gente• Instagram: https://www.instagram.com/flexdyoo/• Twitter: https://twitter.com/iflexvega• Libro de silvio: https://bit.ly/3CsFtwz"
"qTS0fXOp9cI","Kany García, Carin Leon - Te Lo Agradezco (Official Video)","2023-07-28T00:00:10Z","UCYnMT8rirp5aKOufiwkXEAw","kanygarciaVEVO","10","23.02.08","kanygarcia|kany|carin leon|quisiera volver ser la misma de antes kany|nueva musica kany garcia 2023|kany garcia 2023|carin leon 2023|pop regional mexicano|nueva musica carin leon 2023|presave|regional mexicano|musica mexicana|colaboracion kany garcia|colaboracion carin leon|5020 Records|Kany García Carin Leon|Regional Mexican|Te Lo Agradezco","2522740","90883","0","1810","https://i.ytimg.com/vi/qTS0fXOp9cI/default.jpg","False","False","Kany García & Carin Leon – Te Lo Agradezco (Video Oficial)Escucha Te Lo Agradezco aquí: https://KanyGarcia.lnk.to/TeLoAgradezco TE LO AGRADEZCOBY KANY GARCÍA, CARIN LEONQuisiera volver a ser La misma de siempreY quisiera pensar que no he cambiado en nadaY es mentiraTú me jodiste la vidaY me perdí por tanto tiempoMe encontré y ya no me sueltoHoy quiero gritarle a cuatro vientosTe lo agradezcoHiciste lo que más me conveníaTu amor fue de mentira y este honesto y al final ni te lo merecíasTe lo agradezcoLograste que logran los cobardesQue viven llenos de arrepentimientoAy este amor a ti te quedó grandeNo pienso ni dedicarte Ni una rola de despecho, Yo quise mejor echarle Limón y sal a este pechoY la herida Se borró como sabíaTe lo agradezcoHiciste lo que más me conveníaTu amor fue de mentira y este honesto y al final ni te lo merecíasTe lo agradezcoLograste que logran los cobardesQue viven llenos de arrepentimientoAy este amor a ti te quedó grandeY tu que decías que noPodría vivir sin tíY buscas cualquier razónPa’ andar hablando de míAy amorQue ganas con joderme el corazónY te lo agradezcoHiciste lo que más me conveníaTu amor fue de mentira y este honesto y al final ni te lo merecíasTe lo agradezcoLograste que logran los cobardesQue viven llenos de arrepentimientoAy este amor a ti te quedó grandeQue viven llenos de arrepentimientoAy este amor a ti te quedó grandeAy a tí te valió madreSigue a Kany GarcíaTikTok https://www.tiktok.com/@kanygarcia Instagram https://www.instagram.com/kanygarcia/ Facebook https://www.facebook.com/kanygarcia/ Sigue a Carin LeonTikTok https://www.tiktok.com/@carinleonoficial Instagram https://www.instagram.com/carinleonoficial/ Facebook https://www.facebook.com/carinleonoficial #KanyGarcia #CarinLeon #TeLoAgradezco"
"1ZodrG0hxjI","El Fugitivo (En Vivo)","2023-07-20T17:19:41Z","UCPW6l9c5rz-dw4RI6G19Ciw","Grupo Arriesgado - Topic","10","23.02.08","Grupo Arriesgado|El Fugitivo (En Vivo)","152557","1173","0","5","https://i.ytimg.com/vi/1ZodrG0hxjI/default.jpg","False","False","Provided to YouTube by TuStreams, LLCEl Fugitivo (En Vivo) · Grupo ArriesgadoEl Fugitivo (En Vivo)℗ 2022 GaMusic dist. By TuStreams, LLCReleased on: 2022-08-03Main  Artist: Grupo ArriesgadoAuthor: Arturo GonzalezAuthor: Cesar SotoAuto-generated by YouTube."
"xb5K91jykSw","CHUTY vs MNAK - Final | Red Bull Batalla España 2023","2023-07-28T23:07:41Z","UCRRtRg9N0R0WHZcyPZGiLKg","Red Bull Batalla","10","23.02.08","Red Bull|Batalla de los Gallos|Batalla de gallos|red bull tv|hip hop|batallas de rap|rap improvisado|Batalla en vivo|rap battles|Red Bull 2023|freestyle rap|españa rap|final nacional|Tirpa|Alek|Babi|NQP|Peret|Sawi Elekipo|Climax|Chuty|Reece|Titus|Sweet Pian|Jesus LC|Ander 2k|Zoyert|SEGRELLES","303460","10127","0","1306","https://i.ytimg.com/vi/xb5K91jykSw/default.jpg","False","False","@Chutyvks y @Mnak14 batallaron en la Final de la Final Nacional de #RedBullBatalla #España--» Escúchanos en https://win.gs/BatallaSpotify» Visita https://www.redbull.com/batalla» Síguenos en https://instagram.com/redbullbatalla» Únete a https://www.facebook.com/RedBullBatalla» Tuitea en https://twitter.com/redbullbatalla"
"9-IDpADAtmc","Laura G se despide de Venga La Alegría. ¡Así le dijimos adiós! | Venga La Alegría","2023-07-28T19:27:53Z","UCA2DauS90sMNx9jqK3wiuFQ","Venga La Alegría","24","23.02.08","venga la alegria|vla|los bloopers segun el capi|el capi|sin palabras|margarita de recursos humanos|sin palabras venga la alegria|tv azteca|entretenimiento|programa venga la alegria|videos de venga la alegria|laura g|despedida laura g|laura g sale de vla","299455","2587","0","1230","https://i.ytimg.com/vi/9-IDpADAtmc/default.jpg","False","False","No te pierdas los mensajes que cada conductor dedicó a Laura G. Además, la acompañaron en esta despedida sus pequeños.Suscríbete a nuestro canal: https://www.youtube.com/VengaLaAlegriaAzteca?sub_confirmation=1#VengaLaAlegría #VLA Programas completos: https://youtube.com/playlist?list=PL5XTrVpmVAxlgMOob07jGHYjZu5biA931Todos los videos de Margarita: https://youtube.com/playlist?list=PL5XTrVpmVAxlC03bEooTSrqG4Hgr7dmzLDiviértete en este ambiente familiar de Lunes a Viernes 8:55 a.m. por Azteca UNO.Y los fines de semana diviértete a partir de las 9:00 A.M. por Azteca UNO.--------------------------------------------------------------------------------------------------Síguenos en:FB: https://www.facebook.com/vengalaalegriaTW:  https://twitter.com/VengaLaAlegriaIG: https://www.instagram.com/vengalaalegria/?hl=es-la"
"ImUWS3ucwcs","REACCIONES DE UN HINCHA al Barcelona vs Real Madrid 3-0 *SIN PUNTERÍA*","2023-07-29T23:22:23Z","UCiOB9tCMBcBcUjmEPWSbsmQ","ByDiegoX10","17","23.02.08","ByDiegoX10|bydiego|reaccion|reaccionando|barça|barca|barcelona|reaccionando barça|goles|en vivo|resumen|highligts|xavi|Barcelona|highlights|partido|el clasico|madrid|real madrid|ancelotti|Barcelona vs real madrid|barça vs madrid|barcelona vs madrid|clasico|barça madrid|barcelona madrid|3-0|fermin|gol fermin|gol dembele|dembele|gol ferran|ferran|ferran torres|bellingham|gundogan","138573","8621","0","919","https://i.ytimg.com/vi/ImUWS3ucwcs/default.jpg","False","False","👍 Like para más!🔔 Suscríbete y activa la campanita: http://goo.gl/qwyJan► ¡Sígueme!👾 Twitch! https://www.twitch.tv/bydiegox10📷 Instagram! https://www.instagram.com/bydiegox10🚀 TikTok! http://www.tiktok.com/@bydiiegox10💎 Twitter! https://twitter.com/ByDiegoX10✉️ Business: bydiegox10@hotmail.com#fcbarcelona #reaccionando #ByDiegoX10"
"M6UOLkz2PGA","RESPONDIENDO PREGUNTAS INCOMODAS CON FEDE!","2023-07-28T23:00:10Z","UC-iurY3-ofzt00BH_sjSU8w","El Guarura","24","23.02.08","el guarura|vecinos de fede|fede vigevani|vecibanda|federico vigevani|carlitoz|fede|nosotros yt|somos nosotros|galletita|piculin|soy galletita|soy piculin|galletita y piculin|jerry castler|quico|piculincito|yankee|soy piculincito|el yankee|yankee 32|nicole garcia|teamtrax|antrax|eddy|eddy skabeche|bryan|bryan skabeche|skuad|team leyenda|dani hoyos|carolina diaz|carolina|arenovitz|soy guarura|guarura|YOLO|yolo aventuras|yo soy plex|plex|argentina|mexico","486788","30001","0","795","https://i.ytimg.com/vi/M6UOLkz2PGA/default.jpg","False","False","Gracias a @fedevigevani por humillarse en este video! jajajjajajjaja ntc.Si les gusto el video recuerden darle like, suscribirse a mi canal y compartan este video con sus amigos! Muchas gracias por su apoyo! Los amo muchisimo!♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥| INSTAGRAMS |Guarura: https://www.instagram.com/el.guarura/2da Cuenta: https://www.instagram.com/el.guarura_2.0/Carlitos: https://instagram.com/itscarlitozz/Chuyito ( Editor ): https://www.instagram.com/chuyitogs1/| CONTACTO |Email: elguarura8@gmail.com| CANALES |Carlitos: https://www.youtube.com/channel/UCweNeI51nOo9tR2JkyNWolgChuyito: https://www.youtube.com/channel/UCTnoR3LbvI9zu6CcUGr6dsg| TIKTOK |Guarura: @el_guarura_ (Pon en los comentarios de recomendaciones de contenido que suba ahi jsjsjsjs)Carlitos: @soycarlitoz| TWITCH |Mi Twitch: https://m.twitch.tv/el_guarura_/profile"
"CfpRuNaduEs","skibidi toilet 53","2023-07-29T05:30:02Z","UCsSsgPaZ2GSmO6il8Cb5iGA","DaFuq!?Boom!","24","23.02.08","toilet in ohio|skibidi meme|tiktok meme|sfm animation|funny animation|gmod animation|skibidi toilet vs cameramen|titan cameraman","25469514","871417","0","48625","https://i.ytimg.com/vi/CfpRuNaduEs/default.jpg","False","False","cameramen are finally winning?skibidi dop dop dop yes yesfull-screen versionRespectful assets used in the video:suits - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339map - https://steamcommunity.com/sharedfiles/filedetails/?id=2558933448speaker model - https://steamcommunity.com/sharedfiles/filedetails/?id=2979623233camera model - https://steamcommunity.com/sharedfiles/filedetails/?id=2903251774zoey - https://steamcommunity.com/sharedfiles/filedetails/?id=2564020204(if you're author of certain assets and I didn't credit you properly, please contact me)Contact me:instagram.com/dafuqboomtvblugrayguy@gmail.com"
"Dq1SEhtigKY","Ivan Cornejo - Aquí Te Espero (Official Video)","2023-07-28T00:00:09Z","UCW1QQBeFN9OU87lMcv3jClg","Ivan Cornejo","10","23.02.08","Ivan cornejo|Ivan musica|manzana records|cornejo|esta dañana ivan|esta dañada|esta danada ivan cornejo|esta danada ivan|aqui te espero|aqui te espero ivan cornejo|aqui te espero ivan|hasta la muerte ivan cornejo|j ivan cornejo|mentiras ivan cornejo","1653276","115236","0","5291","https://i.ytimg.com/vi/Dq1SEhtigKY/default.jpg","False","False","Escúchala en todas las plataformas: https://lnk.to/aquiteesperoSigue a Ivan:TikTok: https://www.tiktok.com/@ivancornejoooInstagram: https://www.instagram.com/ivancornejoo/YouTube: https://www.youtube.com/channel/UCW1QQBeFN9OU87lMcv3jClgBooking: IVAN@wmeagency.com Lyrics/Letra:Quien crees que eres usted Maltratándome así Piensas que soy un pendejoHaciendo todo por ti No te aproveches de míSabes que tienes poder Tú tienes todo control Yo casi no puedo ver Tú sabes muy bien lo que esTe encanta destruirme Nadie va entender Nadie va poder Cambiar lo que yo siento por ti Nadie va entender me Y qué bonito es amarte y poder besarte No me importa que piensen Y me llamen un locoPor pensar que regresas Me tienes dando vueltas Por tu amor Por tu amor Me muero por ti Todo fue por ti Por qué te olvidaste de míLA LA LA LA LALA LA LA LA LA Quiero olvidarme de tiLA LA LA LA LALA LA LA LA LAAquí te espero Donde nuestra historia terminó Donde nuestro barco se ahogó Cuando sale nuestra parte 2  Y aunque sea mentira tu amorTe esperaría Todo el tiempo en el mundo También mentíCuando te dije Que no sentí Nadita por ti Cuando te fuiste De mi vidaLloré por ti No me importa que piensen Y me llamen un locoPor qué no regresas Me tienes dando vueltas Por tu amor Por tu amor Me muero por ti Todo fue por ti Por qué te olvidaste de mí LA LA LA LA LALA LA LA LA LA Quiero olvidarme de tiLA LA LA LA LALA LA LA LALA#IvanCornejo #AquiTeEspero"
